seed,ode_steps,method,true_return,pred_true_gap,ood,flow_step_residual
50,4,first_candidate,-81.8436508178711,112.60443878173828,328.0711975097656,0.02562820166349411
50,4,proxy_tail,-124.07709503173828,175.72149658203125,413.783935546875,0.028390100225806236
50,4,feature_calibrated_tail,-49.91664123535156,80.9266357421875,186.47198486328125,0.026580089703202248
50,4,flow_residual_tail,-127.77395629882812,174.2375030517578,457.69415283203125,0.019405268132686615
50,4,hybrid_feature_flow_tail,-49.91664123535156,80.9266357421875,186.47198486328125,0.026580089703202248
50,8,first_candidate,-82.2309341430664,113.2557373046875,328.98431396484375,0.00830845907330513
50,8,proxy_tail,-124.78487396240234,176.79544067382812,414.299560546875,0.009390711784362793
50,8,feature_calibrated_tail,-50.26887512207031,81.6217041015625,186.78268432617188,0.008664736524224281
50,8,flow_residual_tail,-131.4442596435547,178.72409057617188,468.30322265625,0.006485052406787872
50,8,hybrid_feature_flow_tail,-50.26887512207031,81.6217041015625,186.78268432617188,0.008664736524224281
50,16,first_candidate,-82.44815826416016,113.61907958984375,329.496826171875,0.0
50,16,proxy_tail,-125.54057312011719,177.75177001953125,416.2270202636719,0.0
50,16,feature_calibrated_tail,-50.73369598388672,82.40385437011719,187.34381103515625,0.0
50,16,flow_residual_tail,-125.54057312011719,177.75177001953125,416.2270202636719,0.0
50,16,hybrid_feature_flow_tail,-50.73369598388672,82.40385437011719,187.34381103515625,0.0
51,4,first_candidate,-69.65840148925781,97.76243591308594,274.8927307128906,0.025766080245375633
51,4,proxy_tail,-118.22828674316406,168.42086791992188,382.61932373046875,0.029072824865579605
51,4,feature_calibrated_tail,-44.36046600341797,72.11579132080078,164.7670440673828,0.025396686047315598
51,4,flow_residual_tail,-118.73912048339844,164.05599975585938,414.5041809082031,0.021256983280181885
51,4,hybrid_feature_flow_tail,-44.36046600341797,72.11579132080078,164.7670440673828,0.025396686047315598
51,8,first_candidate,-70.19718933105469,98.6469955444336,275.75390625,0.008391055278480053
51,8,proxy_tail,-119.41725158691406,170.16213989257812,384.0663146972656,0.0096121896058321
51,8,feature_calibrated_tail,-44.64469909667969,72.656982421875,164.95269775390625,0.008618650957942009
51,8,flow_residual_tail,-118.590087890625,165.03973388671875,407.6235656738281,0.007148886099457741
51,8,hybrid_feature_flow_tail,-44.64469909667969,72.656982421875,164.95269775390625,0.008618650957942009
51,16,first_candidate,-70.49053955078125,99.12052917480469,276.24481201171875,0.0
51,16,proxy_tail,-117.22328186035156,168.26141357421875,372.68212890625,0.0
51,16,feature_calibrated_tail,-44.94871520996094,73.20506286621094,165.32391357421875,0.0
51,16,flow_residual_tail,-117.22328186035156,168.26141357421875,372.68212890625,0.0
51,16,hybrid_feature_flow_tail,-44.94871520996094,73.20506286621094,165.32391357421875,0.0
52,4,first_candidate,-74.05412292480469,101.02522277832031,303.43310546875,0.024119704961776733
52,4,proxy_tail,-121.55216979980469,171.91488647460938,406.4775085449219,0.024753564968705177
52,4,feature_calibrated_tail,-54.66315841674805,85.96954345703125,198.04193115234375,0.024214616045355797
52,4,flow_residual_tail,-120.055419921875,167.27273559570312,416.3050537109375,0.020652182400226593
52,4,hybrid_feature_flow_tail,-54.66315841674805,85.96954345703125,198.04193115234375,0.024214616045355797
52,8,first_candidate,-74.2215576171875,101.31515502929688,303.72247314453125,0.007738273125141859
52,8,proxy_tail,-123.89945220947266,174.43463134765625,415.6074523925781,0.00781991146504879
52,8,feature_calibrated_tail,-55.75835418701172,87.72665405273438,199.77813720703125,0.007944615557789803
52,8,flow_residual_tail,-119.32511138916016,166.4375,413.30523681640625,0.006589743308722973
52,8,hybrid_feature_flow_tail,-55.75835418701172,87.72665405273438,199.77813720703125,0.007944615557789803
52,16,first_candidate,-74.32792663574219,101.48081970214844,303.9644470214844,0.0
52,16,proxy_tail,-124.09888458251953,174.7279052734375,415.82232666015625,0.0
52,16,feature_calibrated_tail,-55.99347686767578,88.1283950805664,200.16529846191406,0.0
52,16,flow_residual_tail,-124.09888458251953,174.7279052734375,415.82232666015625,0.0
52,16,hybrid_feature_flow_tail,-55.99347686767578,88.1283950805664,200.16529846191406,0.0
53,4,first_candidate,-72.08193969726562,93.82598876953125,309.3218688964844,0.023829452693462372
53,4,proxy_tail,-109.32950592041016,152.42169189453125,392.5849914550781,0.024093344807624817
53,4,feature_calibrated_tail,-47.00285339355469,73.79710388183594,183.40997314453125,0.024034567177295685
53,4,flow_residual_tail,-103.41886901855469,142.4891357421875,385.540283203125,0.018324533477425575
53,4,hybrid_feature_flow_tail,-47.00285339355469,73.79710388183594,183.40997314453125,0.024034567177295685
53,8,first_candidate,-72.31643676757812,94.184326171875,309.9967041015625,0.007602169178426266
53,8,proxy_tail,-109.66276550292969,152.83982849121094,393.63067626953125,0.007703282404690981
53,8,feature_calibrated_tail,-47.25910186767578,74.21707916259766,183.98989868164062,0.007672542240470648
53,8,flow_residual_tail,-102.71080017089844,141.86712646484375,382.18646240234375,0.005864173639565706
53,8,hybrid_feature_flow_tail,-47.25910186767578,74.21707916259766,183.98989868164062,0.007672542240470648
53,16,first_candidate,-72.45024871826172,94.3792953491211,310.40771484375,0.0
53,16,proxy_tail,-107.44751739501953,150.66969299316406,383.8174133300781,0.0
53,16,feature_calibrated_tail,-46.64965057373047,73.23770141601562,183.01751708984375,0.0
53,16,flow_residual_tail,-107.44751739501953,150.66969299316406,383.8174133300781,0.0
53,16,hybrid_feature_flow_tail,-46.64965057373047,73.23770141601562,183.01751708984375,0.0
54,4,first_candidate,-84.24739074707031,111.37310028076172,339.9733581542969,0.02432415261864662
54,4,proxy_tail,-126.85100555419922,175.9274139404297,418.9873962402344,0.02941800467669964
54,4,feature_calibrated_tail,-54.58135986328125,83.82949829101562,203.33212280273438,0.0271773599088192
54,4,flow_residual_tail,-125.55683898925781,169.40419006347656,443.43829345703125,0.020962463691830635
54,4,hybrid_feature_flow_tail,-54.58135986328125,83.82949829101562,203.33212280273438,0.0271773599088192
54,8,first_candidate,-84.40084075927734,111.74031066894531,339.8674621582031,0.00793294608592987
54,8,proxy_tail,-127.49064636230469,177.03953552246094,418.69622802734375,0.009741675108671188
54,8,feature_calibrated_tail,-55.33287811279297,85.22048950195312,204.13575744628906,0.009099986404180527
54,8,flow_residual_tail,-126.28118896484375,170.66616821289062,443.69989013671875,0.006899591069668531
54,8,hybrid_feature_flow_tail,-55.33287811279297,85.22048950195312,204.13575744628906,0.009099986404180527
54,16,first_candidate,-84.5014877319336,111.95697021484375,339.88360595703125,0.0
54,16,proxy_tail,-127.85738372802734,177.65342712402344,418.658203125,0.0
54,16,feature_calibrated_tail,-55.6212043762207,85.75550842285156,204.35446166992188,0.0
54,16,flow_residual_tail,-127.85738372802734,177.65342712402344,418.658203125,0.0
54,16,hybrid_feature_flow_tail,-55.6212043762207,85.75550842285156,204.35446166992188,0.0
